,caption,class
2540,Someone blowing their runny nose.,158
2541,Someone with a cold nose blowing.,158
2542,Someone is blowing their dry nose.,158
2543,A horse is blowing through its nose.,158
2544,People are running.,159
2545,People are running on wood.,159
2546,People are running in a park.,159
2547,People running on hard floor.,159
2548,People are singing drunkenly.,159
2549,People are running in unison.,159
2550,People are talking drunkenly.,159
2551,People are running on a road.,159
2552,Many angry people are running.,159
2553,People are running on pavement.,159
2554,People are running and walking.,159
2555,People are running and clapping.,159
2556,A group of people start running.,159
2557,People are running and stopping.,159
2558,People are running and screaming.,159
2559,People are running and departing.,159
2560,People are screaming.,160
2561,Many people are screaming.,160
2562,People are screaming in fear.,160
2563,People are screaming for help.,160
2564,A group of people are screaming.,160
2565,People are making short screams.,160
2566,Screaming people on a fair ride.,160
2567,People are screaming with horror.,160
2568,People are running and screaming.,160
2569,People are talking and screaming.,160
2570,People are yelling and screaming.,160
2571,People are clapping and screaming.,160
2572,People are screaming at a concert.,160
2573,People are shouting and screaming.,160
2574,People are screaming on a carousel.,160
2575,People playing catch and screaming.,160
2576,People are shuffling.,161
2577,People are shuffling on carpet.,161
2578,People are humming and shuffling.,161
2579,People are singing and shuffling in a church.,161
2580,"People are shuffling, chatting, and applauding.",161
2581,People are fighting with clothing movement and shuffling.,161
2582,Crowded people are shuffling slowly through narrow streets.,161
2583,"People are shuffling, scraping and moving in a market place.",161
2584,"People are getting on and off the train, talking, and shuffling.",161
2585,a recording of people shuffling,161
2586,a sound of people shuffling,161
2587,this is an annoying sound of people shuffling,161
2588,people shuffling sound in distance,161
2589,this is a sound of people shuffling,161
2590,a poor quality recording of people shuffling,161
2591,people shuffling can be heard,161
2592,people slapping can be heard,162
2593,a poor quality recording of people slapping,162
2594,a blend of people slapping sounds,162
2595,a snippet of the people slapping sound,162
2596,a noisy people slapping sound,162
2597,a loud sound of people slapping,162
2598,this is a repetitive sound of people slapping,162
2599,people slapping sound in the background,162
2600,this is a continuous sound of people slapping,162
2601,this is a sound of people slapping,162
2602,a sound of people slapping,162
2603,people slapping sound in a video,162
2604,people slapping,162
2605,people slapping sound in distance,162
2606,a recording of people slapping,162
2607,a rhythmic sound of people slapping,162
2608,People are breathing and slurping.,163
2609,people slurping can be heard,163
2610,a rhythmic sound of people slurping,163
2611,this is a continuous sound of people slurping,163
2612,a recording of people slurping,163
2613,a noisy people slurping sound,163
2614,a loud sound of people slurping,163
2615,a sound of people slurping,163
2616,a blend of people slurping sounds,163
2617,a poor quality recording of people slurping,163
2618,a snippet of the people slurping sound,163
2619,people slurping sound in the background,163
2620,people slurping,163
2621,people slurping sound in a video,163
2622,this is a repetitive sound of people slurping,163
2623,this is a fading sound of people slurping,163
2624,People are sneezing.,164
2625,People are talking and sneezing.,164
2626,this is a repetitive sound of people sneezing,164
2627,people sneezing sound in distance,164
2628,a loud sound of people sneezing,164
2629,a poor quality recording of people sneezing,164
2630,a sound of people sneezing,164
2631,this is a continuous sound of people sneezing,164
2632,people sneezing sound in a video,164
2633,people sneezing sound in the background,164
2634,this is an annoying sound of people sneezing,164
2635,a blend of people sneezing sounds,164
2636,a rhythmic sound of people sneezing,164
2637,people sneezing can be heard,164
2638,people sneezing,164
2639,a noisy people sneezing sound,164
2640,People are applauding in a small hall with some sniggers.,165
2641,this is a clear sound of people sniggering,165
2642,a snippet of the people sniggering sound,165
2643,this is a continuous sound of people sniggering,165
2644,a noisy people sniggering sound,165
2645,a rhythmic sound of people sniggering,165
2646,a blend of people sniggering sounds,165
2647,this is a sound of people sniggering,165
2648,this is a repetitive sound of people sniggering,165
2649,this is a fading sound of people sniggering,165
2650,a poor quality recording of people sniggering,165
2651,people sniggering sound in a video,165
2652,this is an annoying sound of people sniggering,165
2653,people sniggering,165
2654,a sound of people sniggering,165
2655,people sniggering sound in the background,165
2656,a rhythmic sound of people sobbing,166
2657,a snippet of the people sobbing sound,166
2658,a recording of people sobbing,166
2659,this is a repetitive sound of people sobbing,166
2660,a loud sound of people sobbing,166
2661,this is a fading sound of people sobbing,166
2662,people sobbing sound in a video,166
2663,this is a clear sound of people sobbing,166
2664,a noisy people sobbing sound,166
2665,this is an annoying sound of people sobbing,166
2666,a sound of people sobbing,166
2667,people sobbing,166
2668,people sobbing sound in distance,166
2669,this is a continuous sound of people sobbing,166
2670,a blend of people sobbing sounds,166
2671,people sobbing sound in the background,166
2672,People are whispering.,167
2673,People are whispering prayers.,167
2674,A group of people are whispering.,167
2675,People are whispering in a church.,167
2676,People are whispering and praying.,167
2677,People are whispering in a garden.,167
2678,People are at a whispering gallery.,167
2679,People are whispering in a light room.,167
2680,People are whispering in the background.,167
2681,People are whispering in an art gallery.,167
2682,People are whispering in a public library.,167
2683,People are studying and whispering in a small room.,167
2684,"People whisper, walk, and then someone is punched out.",167
2685,"""People are whispering before a classical music concert."".",167
2686,"People sitting in the church, whispering, murmuring, coughing.",167
2687,Several people's whispers are combined into one unrecognizable sound.,167
2688,People are whistling.,168
2689,People are making a whistle.,168
2690,People are booing and whistling.,168
2691,People are cheering and whistling.,168
2692,People are making finger whistles.,168
2693,People are shouting and whistling.,168
2694,People are whistling a Major triad.,168
2695,A group of people are whistling softly.,168
2696,People are whistling at a stadium concert.,168
2697,"People are stamping, booing, and whistling.",168
2698,People are whistling and shouting in a field.,168
2699,"People are clapping, cheering, and whistling.",168
2700,"People are making a ""sexy girl whistle"" together.",168
2701,"People are clapping, whistling, and ringing bells.",168
2702,People are working and whistling. Birds are calling.,168
2703,A group of people is whistling and humming together.,168
2704,A pheasant is crowing.,169
2705,"Sparrows, seagulls, crows, and pheasant are heard.",169
2706,Finches are whistling and crows and a pheasant are making sounds in the trees.,169
2707,"Dry deciduous woodland with calls from birds like tree pies, doves, mynahs, bulbuls, warblers, crow-pheasant, parakeets, and some distant voices.",169
2708,"Birds are at a watering hole in the countryside with the background of red-wattled lapwing, warblers, crow-pheasant, black kite, house-crow, and cicadas.",169
2709,"Singing from a prominent wren and turtle dove. Background sounds of willow warblers, song thrush, wrens, woodpigeons, chiffchaffs, distant pheasant, sheep, jays, and crows.",169
2710,a recording of pheasant crowing,169
2711,this is an annoying sound of pheasant crowing,169
2712,this is a sound of pheasant crowing,169
2713,a snippet of the pheasant crowing sound,169
2714,pheasant crowing sound in a video,169
2715,a blend of pheasant crowing sounds,169
2716,a sound of pheasant crowing,169
2717,this is a clear sound of pheasant crowing,169
2718,this is a fading sound of pheasant crowing,169
2719,pheasant crowing sound in distance,169
2720,Pig is oinking.,170
2721,A pig is eating peanuts and oinking.,170
2722,A big pig is oinking loudly in a barn.,170
2723,A pig is oinking in different variations of tone and emotions.,170
2724,a snippet of the pig oinking sound,170
2725,pig oinking,170
2726,a sound of pig oinking,170
2727,pig oinking sound in the background,170
2728,a blend of pig oinking sounds,170
2729,this is an annoying sound of pig oinking,170
2730,a recording of pig oinking,170
2731,pig oinking can be heard,170
2732,this is a sound of pig oinking,170
2733,a rhythmic sound of pig oinking,170
2734,this is a continuous sound of pig oinking,170
2735,a poor quality recording of pig oinking,170
2736,A dove cooing.,171
2737,Dove is cooing.,171
2738,Doves are cooing.,171
2739,A dove is cooing.,171
2740,Pigeon is cooing.,171
2741,A pigeon is cooing.,171
2742,Pigeons are cooing.,171
2743,Turtle dove is cooing.,171
2744,A rock dove is cooing.,171
2745,A Woodpigeon is cooing.,171
2746,A female pigeon is cooing.,171
2747,A collared dove is cooing.,171
2748,Dove is cooing with vibrato.,171
2749,Doves are cooing near a porch.,171
2750,Pigeons are flapping and cooing.,171
2751,Pigeons are flying out of a coop.,171
2752,Someone is planing a piece of timber.,172
2753,A planing machine is making timber and wood sounds.,172
2754,Someone is using a hand plane on a piece of timber and picking up the wood shavings.,172
2755,planing timber sound in the background,172
2756,a blend of planing timber sounds,172
2757,this is a sound of planing timber,172
2758,planing timber sound in distance,172
2759,this is an annoying sound of planing timber,172
2760,this is a continuous sound of planing timber,172
2761,a snippet of the planing timber sound,172
2762,a recording of planing timber,172
2763,a rhythmic sound of planing timber,172
2764,a noisy planing timber sound,172
2765,planing timber,172
2766,a loud sound of planing timber,172
2767,a sound of planing timber,172
2768,Plastic bottle popping.,173
2769,Plastic is being crushed.,173
2770,A plastic bottle bouncing.,173
2771,Plastic bottle is crushed.,173
2772,A bottle is being crushed.,173
2773,Plastic bottle is crumbled.,173
2774,Crushing a bottle is heard.,173
2775,A plastic bottle is hissing.,173
2776,Plastic bag is being crushed.,173
2777,A van crushes a water bottle.,173
2778,Plastic cup is being crushed.,173
2779,Someone is crushing a bottle.,173
2780,Crushing a plastic soda bottle.,173
2781,Wet plastic bottle is squeezed.,173
2782,Plastic bottle milling is heard.,173
2783,Plastic bottle is being dragged.,173
2784,An accordion is played.,174
2785,An accordion is playing.,174
2786,Accordion band is playing.,174
2787,Accordion is being played.,174
2788,Accordion is playing a song.,174
2789,An accordion is being played.,174
2790,Accordion played by a busker.,174
2791,An accordion player is heard.,174
2792,An accordion is playing music.,174
2793,An accordion is playing a tune.,174
2794,Accordion tone is being played.,174
2795,Someone is playing an accordion.,174
2796,Accordion music is being played.,174
2797,Someone is playing the accordion.,174
2798,An accordion is playing a melody.,174
2799,Street musician playing accordion.,174
2800,Guitar is played.,175
2801,Guitar is playing.,175
2802,A guitar is played.,175
2803,Guitar loop played.,175
2804,An acoustic guitar.,175
2805,Live guitar playing.,175
2806,Guitars are playing.,175
2807,A guitar is playing.,175
2808,Guitar riff is played.,175
2809,Blues acoustic guitar.,175
2810,A guitar being played.,175
2811,Lead guitar is playing.,175
2812,Someone playing guitar.,175
2813,Guitar is being played.,175
2814,Jazz guitar is playing.,175
2815,Guitar solo is playing.,175
2816,Badminton is being played.,176
2817,People are playing badminton.,176
2818,Someone is playing badminton.,176
2819,Badminton is being played in a court.,176
2820,People are playing badminton in a gym.,176
2821,A singles match of badminton is being played.,176
2822,People are playing badminton. The shuttlecock is in play.,176
2823,this is a clear sound of playing badminton,176
2824,a blend of playing badminton sounds,176
2825,this is an annoying sound of playing badminton,176
2826,a poor quality recording of playing badminton,176
2827,playing badminton sound in distance,176
2828,a rhythmic sound of playing badminton,176
2829,a loud sound of playing badminton,176
2830,a noisy playing badminton sound,176
2831,a snippet of the playing badminton sound,176
2832,Bagpipes are playing.,177
2833,Bagpipes are being played.,177
2834,Bagpipes chord is playing.,177
2835,Bagpipes and drums are playing.,177
2836,A street band is playing bagpipes.,177
2837,Bagpipes and drums are being played.,177
2838,A band is playing bagpipes and drums.,177
2839,Effects are being played on bagpipes.,177
2840,Bagpipes and techno music are playing.,177
2841,Bagpipes are playing outside a station.,177
2842,A band of bagpipes is playing on parade.,177
2843,A street musician is playing the bagpipes.,177
2844,Bagpipes are being played by a street band.,177
2845,A medieval music band is playing their bagpipes and a drum.,177
2846,Traditional Scot music is being played with drums and bagpipes.,177
2847,Medieval music band is playing bagpipes and a drum in the center of a city.,177
2848,A banjo is playing.,178
2849,Banjo is being played.,178
2850,A banjo is being played erratically.,178
2851,A midi banjo melody line is playing.,178
2852,A banjo is being played on a synthesizer.,178
2853,Someone is playing finger patterns on a banjo.,178
2854,A banjo and guitar are playing a melodic line.,178
2855,Silly banjo music with sounds in between is playing.,178
2856,A banjo is playing after being morphed into a new sound.,178
2857,Someone is screaming with reverb and banjo playing in the background.,178
2858,"Someone is playing a few twangy banjo notes and singing ""laa"" in harmony.",178
2859,People are singing and playing fiddle and banjo while others are mowing a meadow.,178
2860,playing banjo can be heard,178
2861,a loud sound of playing banjo,178
2862,a rhythmic sound of playing banjo,178
2863,a blend of playing banjo sounds,178
2864,Bass rock drum.,179
2865,Drum is playing.,179
2866,Drums for a play.,179
2867,A drum is played.,179
2868,A bass is played.,179
2869,A bass is playing.,179
2870,Drums are playing.,179
2871,A drum is playing.,179
2872,Drum beat and bass.,179
2873,Steel drum playing.,179
2874,Plastic drums play.,179
2875,Drums being played.,179
2876,Drumbeat is playing.,179
2877,Low bass is playing.,179
2878,Drum kit is playing.,179
2879,Drumloop is playing.,179
2880,A bass is played.,180
2881,Guitar is played.,180
2882,A bass is playing.,180
2883,Guitar is playing.,180
2884,A guitar is played.,180
2885,Guitar loop played.,180
2886,Live guitar playing.,180
2887,Guitars are playing.,180
2888,A guitar is playing.,180
2889,Low bass is playing.,180
2890,Bassline is playing.,180
2891,A FM bass is playing.,180
2892,Trap bass is playing.,180
2893,Deep bass is playing.,180
2894,A bassline is played.,180
2895,A bassoon is playing.,180
2896,A bassoon is playing.,181
2897,A bassoon is playing an A.,181
2898,A bassoon is being played.,181
2899,A bassoon is playing a note.,181
2900,Someone is playing a bassoon.,181
2901,A bassoon is playing a D note.,181
2902,A bassoon lick is being played.,181
2903,A bassoon is playing a D-Sharp.,181
2904,Note is being played on a bassoon.,181
2905,A bassoon is playing a note with vibrato.,181
2906,A bassoon is playing a multiphonic sequence.,181
2907,A solo bassoon is played in a humoristic sequence.,181
2908,A bassoon is being played with a percussive rhythm.,181
2909,A bassoon is playing a staccato and non-vibrato note.,181
2910,A string orchestra and solo bassoon are playing a melancholic tune.,181
2911,"String ensemble, organ, bassoons, harp, and piano play a steady change between major and minor chords.",181
2912,Bongos are playing.,182
2913,Bongos are being played.,182
2914,A bongo loop is playing.,182
2915,A bongo is being played.,182
2916,A bongo drum is playing.,182
2917,Someone is playing bongos.,182
2918,A friend is playing bongos.,182
2919,Someone is playing a bongo.,182
2920,A low bongo is being played.,182
2921,A bongo drumloop is playing.,182
2922,A bongo loop is being played.,182
2923,Bongos are playing a pattern.,182
2924,A bongo drum is being played.,182
2925,Someone is playing bongo drums.,182
2926,A bongo drum is rapidly played.,182
2927,A random bongo loop is playing.,182
2928,Guys are playing bugles.,183
2929,Young guy playing bugle.,183
2930,A bugle call is being played.,183
2931,Bugle calls are being played.,183
2932,A bugle is playing a cavalry charge.,183
2933,A marine bugle call is being played.,183
2934,"A marching band with bugles, trumpets, and drums is playing.",183
2935,A young guy is playing a bugle before his rehearsal with his military band.,183
2936,a loud sound of playing bugle,183
2937,playing bugle sound in distance,183
2938,this is a repetitive sound of playing bugle,183
2939,this is a continuous sound of playing bugle,183
2940,playing bugle sound in a video,183
2941,this is a clear sound of playing bugle,183
2942,a recording of playing bugle,183
2943,a rhythmic sound of playing bugle,183
2944,A castanet is played.,184
2945,Castanet is being played.,184
2946,Castanets are being played.,184
2947,A processed castanet sample is played.,184
2948,A children's castanet is being played.,184
2949,A processed sample of castanets is playing.,184
2950,Plastic castanets are being played rhythmically.,184
2951,Spoons are being played in a castanet/flamenco style.,184
2952,"Castanets, rolls, and short grooves are being played.",184
2953,A tarantella is being played on a mandola and castanets.,184
2954,Castanets and other instruments are being played with added reverb.,184
2955,a recording of playing castanets,184
2956,a snippet of the playing castanets sound,184
2957,playing castanets can be heard,184
2958,a poor quality recording of playing castanets,184
2959,playing castanets sound in a video,184
2960,Cellos are playing.,185
2961,A cello is playing.,185
2962,Cello loop is playing.,185
2963,A cello is playing A#3.,185
2964,A cello loop is played.,185
2965,Cello is playing notes.,185
2966,A cello is playing an F.,185
2967,A cello loop is playing.,185
2968,A cello is being played.,185
2969,Cellos are being played.,185
2970,Someone is playing cello.,185
2971,A cello is playing notes.,185
2972,A Violoncello is playing.,185
2973,A violoncello is playing.,185
2974,A cello sound is playing.,185
2975,A cello is playing a song.,185
2976,Clarinet is playing.,186
2977,A clarinet is playing.,186
2978,Clarinets are playing.,186
2979,Clarinet is being played.,186
2980,A clarinet is being played.,186
2981,A bass clarinet is playing.,186
2982,Double clarinet is playing.,186
2983,Clarinets are playing notes.,186
2984,Double clarinet is playing F.,186
2985,Clarinets are playing a note.,186
2986,Someone is playing a clarinet.,186
2987,A sax and clarinet are playing.,186
2988,A clarinet loop is being played.,186
2989,Someone is playing the clarinet.,186
2990,A clarinet tone is being played.,186
2991,Clarinet is playing with reverb.,186
2992,A conga is being played.,187
2993,A conga drum is playing.,187
2994,Someone is playing conga.,187
2995,A tone is played on a conga.,187
2996,A conga loop is being played.,187
2997,A conga drum is being played.,187
2998,Basic pattern with congas is playing.,187
2999,Someone is playing a tone on a conga.,187
3000,Someone is playing computer-generated congas.,187
3001,An ultrastretched granular conga is being played.,187
3002,Lower tuned conga samples and rolls are being played.,187
3003,A beat with conga and a special effect is being played.,187
3004,"Melodic sounds of wind pipe, conga, and wood are being played.",187
3005,this is a continuous sound of playing congas,187
3006,playing congas sound in a video,187
3007,a noisy playing congas sound,187
3008,A cornet is playing a few notes.,188
3009,A cornet is being played in a church.,188
3010,A muted cornet is playing a few notes.,188
3011,Someone is playing a few notes on a muted cornet.,188
3012,playing cornet sound in the background,188
3013,a rhythmic sound of playing cornet,188
3014,this is a fading sound of playing cornet,188
3015,a blend of playing cornet sounds,188
3016,this is an annoying sound of playing cornet,188
3017,this is a continuous sound of playing cornet,188
3018,a recording of playing cornet,188
3019,playing cornet,188
3020,this is a clear sound of playing cornet,188
3021,a loud sound of playing cornet,188
3022,playing cornet sound in a video,188
3023,a sound of playing cornet,188
3024,Cymbals are playing.,189
3025,A cymbal is playing.,189
3026,A cymbal being played.,189
3027,A crash cymbal is played.,189
3028,Open cymbals are playing.,189
3029,A cymbal loop is playing.,189
3030,Jazz cymbals are playing.,189
3031,Cymbals are being played.,189
3032,A cymbal is being played.,189
3033,A crash cymbal is playing.,189
3034,Reverse cymbal is playing.,189
3035,A cymbal sound is playing.,189
3036,Someone is playing cymbals.,189
3037,Finger cymbals are playing.,189
3038,Ride cymbal is being played.,189
3039,Someone is playing a cymbal.,189
3040,Women are playing darts in a pub.,190
3041,A game of darts is being played in a pub.,190
3042,A game of darts is being played in a town pub.,190
3043,Children are playing a dart and balloon game at an outdoor carnival.,190
3044,a poor quality recording of playing darts,190
3045,playing darts sound in distance,190
3046,a snippet of the playing darts sound,190
3047,this is a repetitive sound of playing darts,190
3048,this is a fading sound of playing darts,190
3049,this is a continuous sound of playing darts,190
3050,this is a clear sound of playing darts,190
3051,a noisy playing darts sound,190
3052,a rhythmic sound of playing darts,190
3053,a sound of playing darts,190
3054,a blend of playing darts sounds,190
3055,playing darts can be heard,190
3056,A didgeridoo is playing.,191
3057,A didgeridoo is being played.,191
3058,Someone is playing a didgeridoo.,191
3059,A didgeridoo is playing the note A.,191
3060,A rhythm is played on a didgeridoo.,191
3061,Simple tone is played on a didgeridoo.,191
3062,Eucalyptus didgeridoo is being played.,191
3063,Someone is playing a plastic didgeridoo.,191
3064,A Didgeridoo is being played and edited.,191
3065,A poor attempt at playing the didgeridoo.,191
3066,A didgeridoo is being played with reverb.,191
3067,A tune is being played with a didgeridoo.,191
3068,Someone is playing a long didgeridoo tone.,191
3069,Didgeridoo is playing a short warm up note.,191
3070,Binaural recording of man playing didgeridoo.,191
3071,A musician is playing a didgeridoo on a street.,191
3072,A djembe is playing.,192
3073,Djembe is being played.,192
3074,A djembe is being played.,192
3075,Someone is playing djembes.,192
3076,Djembe players are playing.,192
3077,Someone is playing a djembe.,192
3078,Small djembe is being played.,192
3079,A djembe loop is being played.,192
3080,A djembe drum is being played.,192
3081,A djembe is being played outdoor.,192
3082,A djembe drum is played in a loop.,192
3083,A djembe is being played outdoors.,192
3084,Someone playing a big djembe drum.,192
3085,Djembes are being played at a park.,192
3086,Djembe and other drums are playing.,192
3087,Djembe and keys are playing a tune.,192
3088,A bass is played.,193
3089,A bass is playing.,193
3090,Double bass music.,193
3091,Low bass is playing.,193
3092,Bassline is playing.,193
3093,A FM bass is playing.,193
3094,Trap bass is playing.,193
3095,Deep bass is playing.,193
3096,A bassline is played.,193
3097,A bassoon is playing.,193
3098,A bassdrop is playing.,193
3099,Double bass jazz loop.,193
3100,A sub bass is playing.,193
3101,A low bass is playing.,193
3102,Giant bass is playing.,193
3103,A bassline is playing.,193
3104,A cool drum kit.,194
3105,Drum is playing.,194
3106,Drums for a play.,194
3107,A drum is played.,194
3108,Drums are playing.,194
3109,A drum is playing.,194
3110,Steel drum playing.,194
3111,Plastic drums play.,194
3112,A drum kit is used.,194
3113,Drums being played.,194
3114,Drumbeat is playing.,194
3115,Drum kit is playing.,194
3116,Drumloop is playing.,194
3117,A drum kit is heard.,194
3118,A drumloop is played.,194
3119,A drumfill is played.,194
3120,Guitar is played.,195
3121,Guitar is playing.,195
3122,A guitar is played.,195
3123,Guitar loop played.,195
3124,Live guitar playing.,195
3125,Guitars are playing.,195
3126,A guitar is playing.,195
3127,Guitar riff is played.,195
3128,A guitar being played.,195
3129,Lead guitar is playing.,195
3130,Someone playing guitar.,195
3131,Guitar is being played.,195
3132,Jazz guitar is playing.,195
3133,Guitar solo is playing.,195
3134,Rock guitar is playing.,195
3135,Solo guitar is playing.,195
3136,Organ is playing.,196
3137,An organ is playing.,196
3138,Organ is being played.,196
3139,Organ grinders playing.,196
3140,Organ is playing music.,196
3141,A pipe organ is playing.,196
3142,Church organ is playing.,196
3143,An organ note is played.,196
3144,Organ is playing a note.,196
3145,A house organ is playing.,196
3146,An organ is being played.,196
3147,A music organ is playing.,196
3148,Mouth organ being played.,196
3149,Playful electronic track.,196
3150,An organ loop is playing.,196
3151,Organs are playing music.,196
3152,An Erhu is being played.,197
3153,An Erhu is playing in a concert.,197
3154,A melodic erhu line is being played.,197
3155,An Erhu is playing a snippet of a folk tune.,197
3156,Someone is playing an erhu in a music center.,197
3157,An old man is playing an erhu by the edge of a pond in a park.,197
3158,this is an annoying sound of playing erhu,197
3159,a recording of playing erhu,197
3160,playing erhu sound in distance,197
3161,a poor quality recording of playing erhu,197
3162,a rhythmic sound of playing erhu,197
3163,a noisy playing erhu sound,197
3164,a loud sound of playing erhu,197
3165,playing erhu sound in a video,197
3166,this is a clear sound of playing erhu,197
3167,this is a continuous sound of playing erhu,197
3168,A flute is played.,198
3169,Flutes are playing.,198
3170,A flute is playing.,198
3171,Flute being played.,198
3172,Flute playing notes.,198
3173,Flute music is playing.,198
3174,A wood flute is played.,198
3175,A flute riff is playing.,198
3176,A flute is being played.,198
3177,Deep flutes are playing.,198
3178,Flutes are being played.,198
3179,Flute sample is playing.,198
3180,Flute sounds are playing.,198
3181,A flute is playing music.,198
3182,A flute is playing notes.,198
3183,A flute is playing a loop.,198
3184,Horn is playing.,199
3185,A horn is playing.,199
3186,Horn is played oddly.,199
3187,Car horns are playing.,199
3188,Horn melody is playing.,199
3189,A movie horn is played.,199
3190,Horns are being played.,199
3191,A horn is being played.,199
3192,Horn is playing a song.,199
3193,Horn sounds are playing.,199
3194,A train horn is playing.,199
3195,A horn sound is playing.,199
3196,A horn chorus is playing.,199
3197,A horn is playing a loop.,199
3198,A horn is playing a solo.,199
3199,Horns are playing a duet.,199
3200,Glockenspiel note is playing.,200
3201,Glockenspiel is being played.,200
3202,A glockenspiel is being played.,200
3203,A glockenspiel note is playing.,200
3204,A glockenspiel melody is playing.,200
3205,Glockenspiel samples are playing.,200
3206,A glockenspiel is playing a note.,200
3207,Glockenspiel note is being played.,200
3208,Someone is playing a glockenspiel.,200
3209,A glockenspiel note is being played.,200
3210,Glockenspiel note is played in mono.,200
3211,A children's glockenspiel is playing.,200
3212,Glockenspiel note is playing in mono.,200
3213,Someone is playing glockenspiel samples.,200
3214,A glockenspiel is playing a specific song.,200
3215,A shortened glockenspiel chime is being played.,200
3216,A gong is playing.,201
3217,Gong is being played.,201
3218,A gong is being played.,201
3219,Gongs are being played.,201
3220,Gong sounds are playing.,201
3221,Someone is playing a gong.,201
3222,Gong is playing full range.,201
3223,A Gong Drum is being played.,201
3224,Loud gong strike is playing.,201
3225,A cinematic gong is playing.,201
3226,Gong rolls are being played.,201
3227,A metal gong is being played.,201
3228,A small gong is being played.,201
3229,Gong entrance music is played.,201
3230,Gong being played at a temple.,201
3231,Gong being played by a gamelan.,201
3232,A guiro is being played.,202
3233,Short sample of guiro playing.,202
3234,A guiro is playing with effects.,202
3235,A metal guiro is playing a pattern.,202
3236,Someone is playing a plastic guiro.,202
3237,A guiro shaped like a toad is being played.,202
3238,Someone is playing a guiro shaped like a toad.,202
3239,A guiro in the shape of a toad is being played.,202
3240,this is an annoying sound of playing guiro,202
3241,a recording of playing guiro,202
3242,this is a sound of playing guiro,202
3243,a snippet of the playing guiro sound,202
3244,this is a fading sound of playing guiro,202
3245,a poor quality recording of playing guiro,202
3246,playing guiro can be heard,202
3247,a noisy playing guiro sound,202
3248,Organ is playing.,203
3249,An organ is playing.,203
3250,Organ is being played.,203
3251,Organ grinders playing.,203
3252,Organ is playing music.,203
3253,An organ note is played.,203
3254,Organ is playing a note.,203
3255,Church organ is playing.,203
3256,A pipe organ is playing.,203
3257,A house organ is playing.,203
3258,Mouth organ being played.,203
3259,An organ loop is playing.,203
3260,Organs are playing music.,203
3261,An organ is being played.,203
3262,A music organ is playing.,203
3263,A barrel organ is playing.,203
3264,A harmonica is playing.,204
3265,A harmonica is being played.,204
3266,A harmonica loop is playing.,204
3267,A harmonica sound is playing.,204
3268,A harmonica is playing riffs.,204
3269,Someone is playing harmonica.,204
3270,A river is playing harmonica.,204
3271,A harmonica player is playing.,204
3272,A harmonica is playing rhythm.,204
3273,C harmonica tones are playing.,204
3274,Someone is playing a harmonica.,204
3275,A person is playing a harmonica.,204
3276,Mouth harmonica is being played.,204
3277,A harmonica rift is being played.,204
3278,Someone is playing the harmonica.,204
3279,A mouth harmonica is being played.,204
3280,Harp is playing.,205
3281,A harp is played.,205
3282,A harp is playing.,205
3283,A harpist is playing.,205
3284,Wind harp is playing.,205
3285,Harp is being played.,205
3286,A jaw-harp is playing.,205
3287,A harp is being played.,205
3288,A midi harp is playing.,205
3289,A man is playing a harp.,205
3290,A harp effect is playing.,205
3291,A sharp piano is playing.,205
3292,A harp is playing upbeat.,205
3293,A harpsichord is playing.,205
3294,A harp is playing a chord.,205
3295,Harp tune is being played.,205
3296,A harpsichord is playing.,206
3297,A harpsichord is being played.,206
3298,A harpsichord is playing a note.,206
3299,A harpsichord key is being played.,206
3300,A harpsichord-like sound is being played.,206
3301,A harpsichord synth note is being played.,206
3302,A harpsichord-like instrument is playing.,206
3303,A harpsichord is playing an annoying loop.,206
3304,Chords are being played on a broken harpsichord.,206
3305,A synthesized harpsichord instrument is being played.,206
3306,A harpsichord and drums are being played in a beat loop.,206
3307,Someone is tuning a harpsichord and playing notes in a church.,206
3308,Someone is playing a wannabe medieval loop with a harpsichord and flute.,206
3309,"A weird dancy beat with harpsichord, bee noises, and a solid bass and drum is playing.",206
3310,playing harpsichord can be heard,206
3311,a poor quality recording of playing harpsichord,206
3312,Kids are playing hockey.,207
3313,Locals are playing hockey.,207
3314,Hockey player skate by sound.,207
3315,People are playing ice hockey.,207
3316,Hockey game sounds are playing.,207
3317,An air hockey game is being played.,207
3318,An ice hockey match is being played.,207
3319,Kids are playing hockey inside a rink.,207
3320,Someone is playing ice hockey outside.,207
3321,People are playing hockey and talking.,207
3322,Hockey goal horns are played in a medley.,207
3323,A hockey game is being played in an arena.,207
3324,People are playing air hockey in a funfair.,207
3325,People are playing air hockey in an arcade.,207
3326,Teens are playing hockey at an outdoor rink.,207
3327,People are playing hockey in an empty stadium.,207
3328,Someone is playing lacrosse.,208
3329,a poor quality recording of playing lacrosse,208
3330,this is a fading sound of playing lacrosse,208
3331,a noisy playing lacrosse sound,208
3332,playing lacrosse sound in the background,208
3333,this is a clear sound of playing lacrosse,208
3334,playing lacrosse can be heard,208
3335,playing lacrosse sound in distance,208
3336,a rhythmic sound of playing lacrosse,208
3337,playing lacrosse sound in a video,208
3338,a sound of playing lacrosse,208
3339,a recording of playing lacrosse,208
3340,a snippet of the playing lacrosse sound,208
3341,a loud sound of playing lacrosse,208
3342,playing lacrosse,208
3343,a blend of playing lacrosse sounds,208
3344,A mandolin is being played.,209
3345,A mandolin is playing a melody.,209
3346,Someone is playing a Weber mandolin.,209
