,caption,class
1253,Sound of emergency vehicles sirens,8
1254,A police car with a siren is passing by.,8
1255,A ship's siren is sounding once.,8
1256,A quick futuristic siren loop is playing.,8
1257,An vehicle moves then a siren is triggered,8
1258,Sirens are passing by.,8
1259,Emergency vehicle is driving on the road with a loud siren noise,8
1260,A police car is passing with a wail siren in an urban background.,8
1261,A tug's siren is sounding.,8
1262,A wailing siren is being played with a growling sound.,8
1263,Humming with ringing of a siren and a man speaking over a radio,8
1264,Emergency vehicles going by with the sirens on,8
1265,Emergency vehicle siren operating,8
1266,An emergency vehicle siren sounds loudly in the distance as wind blows by,8
1267,A siren is on while a vehicle is driving quickly.,8
1268,Several sirens are blaring then stop,8
1269,Several times a siren fires up and dies out getting higher pitched each time.,8
1270,A man is speaking with sound of a vehicle siren in the background,8
1271,Birds are chirping outside with a siren in the background.,8
1272,A siren rings and honks and a man speaks over a radio,8
1273,A siren is making a signal.,8
1274,Sirens from moving emergency vehicle,8
1275,"Police sirens and very low-level dialogue, then a speech",8
1276,A man is talking as a siren gets louder and then cuts out,8
1277,"A donkey is chewing, sniffing, breathing, and a train siren is heard, with crickets and birds singing, and traffic hum in a meadow.",8
1278,A man speaks while a siren is blaring in the background,8
1279,Police sirens are wailing,8
1280,"A police car is approaching, stopping and its siren is wailing.",8
1281,A car is being cuffed with city noise and a police siren in the background.,8
1282,Women speak with distant sirens,8
1283,A siren is being pitched down.,8
1284,Someone is heard speaking then a loud siren comes close and slows down near,8
1285,Emergency siren is sounding.,8
1286,"A rainstorm is happening with wind, trees, and sirens in the background.",8
1287,An emergency vehicle is driving with a siren on,8
1288,Several sirens are going off in the distance and the noise approaches closer,8
1289,A wall is being hammered and sirens are heard.,8
1290,There is an air raid siren.,8
1291,A police car is driving by and changing sirens.,8
1292,A siren sounds while a crowd of people talks among themselves.,8
1293,Emergency siren with whooshing of something passing,8
1294,A car with a siren passes by and then a bicycle passes by.,8
1295,"Storm front with rain, hail, and tornado sirens are being recorded.",8
1296,'Cock-a-doodle-doo' ships' sirens are being sounded.,8
1297,Clanking followed by emergency siren,8
1298,Sirens and motorcycles are passing by.,8
1299,An outdoor warning siren is sounding.,8
1300,Traffic and ringing of sirens with squealing brakes,8
1301,An ambulance siren slowly moving away,8
1302,Emergency sirens,8
1303,A siren test is recorded.,8
1304,Ambulance siren goes by.,8
1305,Raindrops and sirens.,8
1306,"Emergency vehicle sirens are blowing, traffic sounds are present, and the wind is blowing",8
1307,A crowd of people are talking and a police siren goes off loudly,8
1308,Sirens are going off.,8
1309,An emergency vehicle siren sounds while a people are murmuring faintly in the background,8
1310,A man speaking sirens in the background tires squealing,8
1311,"A person shouts nearby, and then emergency vehicle sirens sounds",8
1312,A fire siren runs down,8
1313,Loud banging with emergency sirens and yelling,8
1314,Several emergency sirens are going off,8
1315,Birds are chirping and singing as emergency sirens blare in the background.,8
1316,A verbalized warning and solar panels are improving an outdated siren warning system.,8
1317,Emergency sirens are going off while the vehicle is racing further and further down the road,8
1318,Wailing electronic siren.,8
1319,Sirens followed by people speaking,8
1320,A classic dubsiren is being played.,8
1321,Speeding vehicles accompanied with sirens,8
1322,"Sirens are going off, just as a band plays, and a bell is ringing.",8
1323,"Thunder, rain, and a siren are being heard.",8
1324,Traffic noises with siren in the background,8
1325,A siren screams in the distance as wind blows and traffic flows,8
1326,Noise siren is playing.,8
1327,A siren whistle is heard.,8
1328,Loud spraying followed by a police siren and more spraying,8
1329,An emergency siren going off as a vehicle drives by,8
1330,An air raid siren test is announced.,8
1331,A very loud and annoying fire truck siren,8
1332,An ambulance is making a siren sound.,8
1333,Ambulance is making a siren noise.,8
1334,A siren is looping.,8
1335,A fire truck is passing by and turning on its siren.,8
1336,There are sirens and ships passing by in the dockside.,8
1337,Several emergency sirens sounding,8
1338,Sirens are sounding long blasts.,8
1339,Couple of police cars with the siren blaring approached and left,8
1340,Police sirens are heard.,8
1341,Men yell and fighting is taking place with shots fired and a siren wails,8
1342,Sirens are heard under the rain.,8
1343,An emergency siren is triggered followed by a vehicle moving nearby,8
1344,Glitch sounds like a siren.,8
1345,A siren in the distance while a car is passing by.,8
1346,Emergency vehicle driving with siren on,8
1347,This is a siren.,8
1348,Siren-like tones are playing.,8
1349,Sirens mixed with passing traffic,8
1350,The siren pierces the air with a high pitched frequency.,8
1351,A man and woman talking while a siren is in the distance,8
1352,"Police car with siren, approaching from a distance, stopping, doors.",8
1353,A blackbird is complaining and a police siren is heard.,8
1354,A police car is approaching with a wailing siren.,8
1355,A police car with its siren on starts driving away.,8
1356,Siren-like sound with reverb is heard.,8
1357,A siren of a passing ambulance/emergency vehicle is sounding.,8
1358,Siren wails then explosion sounds with loud humming in background,8
1359,An emergency vehicle siren sounds as a policeman yells and then people scream,8
1360,"It is night and there is traffic, sirens, and trains in the distance.",8
1361,A siren is stopping.,8
1362,An ambulance siren is fast.,8
1363,"Some humming, a man cheers, a police siren, a car speeds",8
1364,Vehicle followed by a clank and siren,8
1365,Warning siren is going off.,8
1366,Sirens and bells are sounding.,8
1367,Sirens and people talking in the background.,8
1368,"A emergency vehicle siren sounds, along with a distorted voice through a speaker",8
1369,"A tragic story is created with a drum, an emergency siren, a heartbeat, and a rhythm track.",8
1370,An emergency vehicle with its siren blaring passes by,8
1371,Street musicians are playing didgeridoos and percussions.,9
1372,A street organ is playing music.,9
1373,"Street performers' music, traffic, and voices are heard.",9
1374,Busy street scene with distant music and people walking.,9
1375,A street musician is playing harp.,9
1376,Street musician is playing flute for money.,9
1377,An accordion is being played by a street musician.,9
1378,People are talking and music is playing in the street.,9
1379,"Sounds of a busy avenue, music shops, street salesmen, clock alarms, cars, and a bicycle are heard.",9
1380,Street musicians are playing music in a busy place.,9
1381,A street musician is playing the accordion.,9
1382,"Music, drumming, and a crowd at a street fair are being heard.",9
1383,Street music is playing over the stream.,9
1384,Musicians are playing a simple melody in the street in exchange for money.,9
1385,A musical instrument is heard on the street.,9
1386,Street musician playing flamenco guitar.,9
1387,A street musician is playing and automobiles and wind can be heard in the background.,9
1388,"A puppet show, street music, and someone asking for money are making sounds.",9
1389,Street noise with distant street musicians is heard.,9
1390,Crowds are at a street festival with music in the background.,9
1391,A musician is playing the violin in the streets.,9
1392,A street musician is playing in a building.,9
1393,A street musician is playing traditional music on an accordion.,9
1394,"People are talking, walking, and a street-musician is playing accordion in a subway corridor. A coin is falling out of someone's pocket.",9
1395,A singer and musicians are performing in the streets.,9
1396,Street music is being played in a city.,9
1397,A street musician is playing a violin on a suburban train.,9
1398,Street music is heard with passing traffic and voices.,9
1399,A street musician is playing saxophone and people are talking.,9
1400,Someone is taking a walk down a busy street with folk musicians busking.,9
1401,"A street musician is playing the harp, and people are talking.",9
1402,Street music is played.,9
1403,"A crowd is walking and talking, and a street musician is playing a string instrument.",9
1404,Musicians are playing in the street.,9
1405,People are talking and street musicians are playing.,9
1406,A street musician and people are making ambiance.,9
1407,Street musicians are playing on a busy place.,9
1408,"People are talking and walking, music is playing, and a woman is praying on a shopping street.",9
1409,Street musicians and a crowd are passing by.,9
1410,"A horse cart and a modern tramway are passing, with voices, percussion, and street performer music.",9
1411,A street musician is playing before a train departs.,9
1412,Coffee and street music are being heard in a cafe.,9
1413,Street musician playing accordion.,9
1414,A street musician is playing a trumpet.,9
1415,"People are passing and talking, with cars and music, on a street sidewalk.",9
1416,"Street ambiance is captured near a gallery, with voices and a musician playing a musical instrument.",9
1417,Music is playing from speakers in the street.,9
1418,Street musician plays bagpipe and percussion.,9
1419,Crowd noise and street musicians are making noise.,9
1420,Cars and music sounds are in the dark street.,9
1421,A street musician is improvising on his own composition.,9
1422,Marching band is passing by on the street during a music festival.,9
1423,Street musicians are playing jazz music during a festival.,9
1424,Street musicians are playing.,9
1425,Street musician is singing with a distorted voice and triggering percussion.,9
1426,Street musicians are delivering a conga jam on a subway.,9
1427,A street musician plays a saxophone on the sidewalk.,9
1428,"Busy street sounds with music, clapping, and talking.",9
1429,Busy street with distant street musician playing on harmonica.,9
1430,A street musician with a violin says good morning to passersby.,9
1431,"Busy street with passing motorcycles and cars, background music and conversation from a bar.",9
1432,Street market ambience with people talking and background music.,9
1433,Musicians are playing in a street.,9
1434,A musician is playing for tips on a street.,9
1435,A musician is playing a didgeridoo on a street.,9
1436,A street musician is playing the flute.,9
1437,A street-musician is playing trumpet in front of a museum.,9
1438,Voices and street musicians are playing on a crowded street.,9
1439,"Overlapping sounds of street hubbub, tramways, walking people, cyclists, and a street musician (violinist) are heard.",9
1440,Street musicians are playing in a busy place.,9
1441,The sound of a street musician improvising on his own composition is heard.,9
1442,Street music is being played.,9
1443,A street musician is playing an instrument.,9
1444,A shopping street with music and a clap.,9
1445,Street musicians are playing music.,9
1446,People are in a busy street with background music and talking.,9
1447,A street musician is playing and singing.,9
1448,A street musician is playing an exotic flute.,9
1449,"Street ambience with fireworks, music, and cars.",9
1450,Street musician is improvising on his own composition.,9
1451,Streetmusic in front of a restaurant.,9
1452,Music is being played on a council estate street.,9
1453,Different music is being played in a walking street.,9
1454,"Street performers, music, and spoken word are heard while walking.",9
1455,People are playing street music.,9
1456,Street musician is playing and singing.,9
1457,A horse cart is passing and a street musician is playing a violin.,9
1458,A marching band is playing music in the street.,9
1459,Street musician is performing and people are walking around the place and the tramway is ringing.,9
1460,Musicians are rehearsing on a street.,9
1461,"Noises from a street cleaning vehicle, traffic, a block, music, and people.",9
1462,Group of amateur musicians are playing and singing on the street.,9
1463,"There is a recording of street musicians, traffic, and teenagers near the microphone.",9
1464,Street musicians are playing circus style music.,9
1465,A beat from street music is playing.,9
1466,Soft street traffic with distant voices and radio music.,9
1467,"Traffic, people talking and walking, and music are heard in the street.",9
1468,Street musicians are heard.,9
1469,A street musician is singing with an accordion.,9
1470,Street musicians are performing music in the street.,9
1471,Someone is playing music on a street in a city center.,9
1472,People are walking through a crowd of street performers and musicians.,9
1473,Musicians are tuning their instruments in the street.,9
1474,Street musicians are playing in a marquet square.,9
1475,"A street-musician is playing an accordion, traffic is passing, and people are walking and talking.",9
1476,Teenagers listening to music on the street.,9
1477,A street musician is playing the bagpipes.,9
1478,General sounds from a street with a busker playing music.,9
1479,A band is playing traditional music in the street.,9
1480,A family band is playing folk music on a street.,9
1481,A street musician is playing the trumpet.,9
1482,"A street musician plays trumpet, with traffic noise in the background.",9
1483,A street musician is performing.,9
1484,Street musician playing flute.,9
1485,Someone is playing western style music in the street.,9
1486,Street musician is playing the harp.,9
1487,Horrible street musician is playing in the distance.,9
1488,A street musician playing a saxophone in a park.,9
1489,A music performance is being played in the street.,9
1490,"People are walking, talking, and a street musician is playing a button accordion.",9
1491,Kids playing in a playground and street musician playing a guitar.,9
1492,A street musician is being recorded.,9
1493,Street parade is happening with music.,9
1494,Carnival music is playing on the street.,9
1495,"A shopping street is busy with music, people, and cars.",9
1496,Street and shopping center ambience with radio music.,9
1497,Ambient street music and atmosphere.,9
1498,A street musician is playing a flamenco/blues tune on a guitar.,9
1499,Capoeira musicians are playing on the street.,9
1500,A street musician is playing the digeridoo.,9
1501,Street atmosphere and music are heard during an extreme marathon.,9
1502,Someone is strolling on a street with gospel music.,9
1503,People are talking and music is playing in the background while someone walks down a street near a quiet avenue.,9
1504,A street musician is playing a saxophone on the sidewalk.,9
1505,Street musicians are playing trumpet and percussion.,9
1506,"Male voices and distant music are heard in a narrow, reverberant street.",9
1507,Someone is asking people on the street about their musical experiences.,9
1508,A violinist is playing street music in a pedestrian zone with murmuring voices and a camera shutter.,9
1509,Carnival music is playing in the street.,9
1510,Street-noise and skaters are outside of a music building.,9
1511,"A street soundscape with people, moped, cars and a musician.",9
