,caption,class
2684,Water is being tipped back and forth in a metal drink bottle.,21
2685,A transportation cart for drinks and food is hitting the raw ground of a small lift.,21
2686,A gas cooldrink bottle is being opened.,21
2687,"People are talking, coins are being put into a machine, and then someone is sipping and sighing.",21
2688,"People are sitting, chatting, and drinking in front of a store.",21
2689,Empty drinks can crushed by hand.,21
2690,An animal is drinking.,21
2691,Someone drinking coffee in the garden.,21
2692,People are drinking beverages in a café.,21
2693,"People are talking, smoking, and drinking beer in the rain, with passing cars and trams heard.",21
2694,"People are sitting, drinking, chatting, and having a good time.",21
2695,A metal drink bottle is being closed.,21
2696,Someone is drinking from an old metal flask with a chain.,21
2697,Someone is opening and drinking a coke can.,21
2698,Someone is drinking and removing noise.,21
2699,A drink is being emptied with a drinking straw.,21
2700,A man is drinking soda.,21
2701,Someone is slurping a drink.,21
2702,"A woman asks ""Drink much?"" in a sarcastic tone.",21
2703,Sipping from a can.,21
2704,"Steps, voices, high heels, buzzing lift and drinks machines can be heard.",21
2705,Someone is drinking beer from close distance.,21
2706,Coins are falling into a drinks machine.,21
2707,Someone is drinking a carbonated beverage through a straw.,21
2708,A sound is produced when a straw is put in an empty sippy cup.,21
2709,Someone is drinking nectar.,21
2710,Bees are drinking.,21
2711,A baby is drinking from a beaker.,21
2712,A sound is being made while drinking a beverage.,21
2713,Someone is drinking a cup of water.,21
2714,People enjoying music and drinks.,21
2715,Someone is making gulping noises from drinking a beverage.,21
2716,Drinking sounds are happening.,21
2717,Bubbles are being made with a drinking straw in water.,21
2718,Someone sipped his soda through a long straw.,21
2719,A quick shake of a soft drink.,21
2720,Woman is drinking coffee.,21
2721,Someone is sipping something.,21
2722,Someone is drinking from a sports bottle with a strange echo.,21
2723,A horse is drinking and making noises.,21
2724,Someone is slurping and sipping coffee.,21
2725,Plastic drinking straws are making sounds.,21
2726,A drink is being prepared.,21
2727,Someone is drinking from a water fountain.,21
2728,Someone is drinking with a hiss bottle twist.,21
2729,Someone is drinking from a mug.,21
2730,A person begins by drinking from a straw then continues on to eating something.,21
2731,A rabbit is drinking water and another rabbit is running around.,21
2732,Someone is asking for a drink.,21
2733,Someone is playing with a soft drink.,21
2734,Someone is drinking and sipping.,21
2735,A plastic straw is moving in an iced drink.,21
2736,Someone is drinking and burping.,21
2737,Young men are playing and singing with a guitar and cajon flamenquillo while others talk and drink on a terrace.,21
2738,Someone is drinking water with a beverage can.,21
2739,Someone is asking for a drink of soda pop.,21
2740,A female attendant is announcing in-flight meal and drink options with spurts of music.,21
2741,Someone is drinking from a drinking fountain.,21
2742,Someone is drinking tea with a spoon.,21
2743,Someone is drinking from a bucket.,21
2744,Someone is drinking and making noises.,21
2745,A drink is being made.,21
2746,Someone is noisily drinking water.,21
2747,Someone is drinking from a straw through a can.,21
2748,Lid being screwed on a metal drink bottle.,21
2749,Someone is slurping a drink annoyingly.,21
2750,People are talking and drinking on a café terrace.,21
2751,Drinking sound effect is being made.,21
2752,A man drinking carbonated beverage.,21
2753,Someone is drinking liquids.,21
2754,Someone is drinking and refilling water.,21
2755,The sounds of a giant tortoise drinking are heard.,21
2756,Someone is sipping coffee and sighing.,21
2757,Something is hitting a metal drink bottle.,21
2758,Someone is drinking and holding the recording close to their throat.,21
2759,Someone is taking a sip of a drink.,21
2760,People are drinking and smoking on a roof.,21
2761,Drink is being opened and recorded.,21
2762,Someone is drinking and swallowing water.,21
2763,Someone is unwrapping a straw and stuffing it through a plastic lid of a drink.,21
2764,Someone is slurping and drinking with air.,21
2765,A video game hero is drinking a potion.,21
2766,Someone slurping on a drink.,21
2767,Someone is opening a bottle of fizzy drink.,21
2768,A small drinking fountain is being recorded.,21
2769,Lid is being unscrewed from a metal drink bottle.,21
2770,"People are talking, finishing drinks, and cleaning up in a bar.",21
2771,"A mechanical hissing noise dissipates and then comes a muffled, ambient melody that gets louder as time progresses.",21
2772,Multiple race vehicle engine revving several times,22
2773,An engine of a forklift is cranking and starting.,22
2774,"An aircraft engine is running and revving up, and an adult male speaks inaudibly in the background",22
2775,"A car engine revs, people speak",22
2776,Low-pitched vibration of engine,22
2777,A truck engine starts briefly then dies.,22
2778,Tires squealing and engines roaring,22
2779,A nearby aircraft engine is steady and nearby,22
2780,An adult male speaks and a car engine is heard,22
2781,"It is raining with some cars passing, people having conversations, and engine sounds.",22
2782,A jet engine spins in the distance as people talk nearby,22
2783,A medium engine running idle then revving,22
2784,A person speaking with rumblings of an engine,22
2785,Someone is trying to start an engine that never starts.,22
2786,A vehicle revving its engine,22
2787,A truck engine is idling and man speaks,22
2788,A person speaks and a small RC engine spools up,22
2789,A man speaks and a motorcycle engine runs,22
2790,An engine is revving as a man narrates,22
2791,A truck engine is idling and rumbling and a man speaks,22
2792,Idling car engine,22
2793,Loud humming and vibrations of an engine,22
2794,A chugging steam engine,22
2795,An engine is idling and a man is talking,22
2796,A vehicle engine works on idle,22
2797,An engine is making a bassy sound.,22
2798,"A motor vehicle engine is operating and revving repeatedly, and an adult male speaks",22
2799,An engine sounds and a man speaks,22
2800,A motorcycle engine idling then revving up,22
2801,Small engine running,22
2802,"A boat engine roars nearby, and slowly fades out away into the distance",22
2803,A space-ship engine drone is playing.,22
2804,A car engine is idling deeply then the car accelerates,22
2805,An engine accelerates then works in idle,22
2806,"Engine chugging and revving, followed by vehicle driving away quickly with distant murmuring",22
2807,Running engine followed by speech,22
2808,A vehicle is accelerating the engine,22
2809,A motor vehicles' engine runs in the distance,22
2810,An engine is making noise at a low throttle.,22
2811,"Engine is running, a man speaks over it and distant traffic sounds",22
2812,An engine is idling roughly and a man speaks at the end,22
2813,A motorcycle engine running,22
2814,Engine accelerating and revving,22
2815,An engine and scrap noise,22
2816,A truck revs up its engine and begins to drive,22
2817,A vehicle engine decelerates slowly,22
2818,An engine is idling and men are talking,22
2819,"Microphone on the fusebox of a car, pointed at the engine block.",22
2820,The sound of water gurgling and faint noise of an engine of a vehicle accelerating or moving,22
2821,An engine revs up as a man speaks,22
2822,A man speaking and a motor engine starting,22
2823,An engine is rapidly accelerating.,22
2824,Deep booming vibrations of a running engine,22
2825,"Railway platform, stationary engine, announcements are happening.",22
2826,The man got on his car and started his engine,22
2827,A jet engine turbine prepares for takeoff,22
2828,An engine humming as a vehicle speeds down a road,22
2829,"Engines hum then accelerate, tires squeal",22
2830,Engine idling at medium frequency,22
2831,Barely audible background noises including possibly the faint humming of a vehicle engine.,22
2832,A race car engine revs very loudly,22
2833,A sound is being made with noise and recordings of a lawnmower engine and a drill.,22
2834,A diesel engine car is starting and idling.,22
2835,"A vehicle engine revs very loudly, repeats the process and then revs less loudly",22
2836,Humming and sputtering of an idling engine revving,22
2837,An engine gets louder and louder as a vehicle speeds by,22
2838,A motorcycle engine works and increase rotation,22
2839,"A large engine idles, then runs",22
2840,The engine whirs as the traffic goes past.,22
2841,"A large motor vehicle engine idles, a metallic clang and thump occur, and the engine decelerates and labors",22
2842,Fire truck engine is on idle.,22
2843,A narrow boat is approaching and stopping. The engine is idling.,22
2844,An engine stops.,22
2845,A vehicle engine is humming and a man speaks,22
2846,A new piece is created using different effect engines.,22
2847,"A motorboat engine running, two men speaking a foreign language",22
2848,An engine revving rapidly and loudly,22
2849,A bus engine running idle as two men speak with each other in the background,22
2850,Engine accelerating away,22
2851,"An mechanisms engine vibrates continuously, and very loudly.",22
2852,An aircraft engine works,22
2853,A vehicle engine runs and then accelerates,22
2854,Humming of powerful engines and squealing tires,22
2855,A powerful engine revs as it idles,22
2856,An engine running then people talking,22
2857,A person starts a car engine and then turns it off.,22
2858,"A motor vehicle engine is running, a horse is trotting, and an adult female speaks",22
2859,Engine idles and shuts down.,22
2860,An engine is idling and a truck is nearby.,22
2861,Rough sound of a large truck engine,22
2862,A man yells in the foreground as others talk nearby and a boat engine idles,22
2863,A car engine accelerates then slows down,22
2864,"A car engine idles loudly nearby, after which people speak quietly in the distance",22
2865,An engine revs very loudly,22
2866,There is a low engine hum.,22
2867,A fake motor engine sound is playing.,22
2868,"""A car is revving its engine and accelerating."".",22
2869,A loud engine with a man talking,22
2870,A motorcycle engine idles loudly nearby,22
2871,The whirring of an engine as traffic goes past,22
2872,Man talks with engine sound in background,22
2873,Truck engines and long breaks are in a city.,22
2874,A vehicle's engine is started and then it is running,22
2875,"An engine idles and then downshifts, followed by steam blowing loudly nearby",22
2876,A high powered motorcycle moves off while revving its engine and background traffic passes by.,22
2877,an engine or turbine running at a steady rate,22
2878,An engine idles and hums then shuts off,22
2879,"A diesel engine is turned on, electric start, and pistons are executing their stroke.",22
2880,Man speaking and engine running,22
2881,"Old engine sounds are being heard, including idling, starting, revving, and stopping.",22
2882,"The hum of a small engine, and a car door slams",22
2883,Car engine is idling with vibrations and whistling.,22
2884,A car is started before the engine start revving up.,22
2885,An engine is running at low idle.,22
2886,Diesel engine truck idling.,22
2887,A pumping engine is running.,22
2888,"Man speaking with futuristic whooshing in background, followed by man speaking, followed by jet engine",22
2889,A small engine running,22
2890,Engine for a duck boat.,22
2891,A machine engine running and hissing,22
2892,An engine revving up,22
2893,A vehicle revving engine and accelerating,22
2894,An engine idles briefly then turns off,22
2895,A sports car engine is revving while a child and a man talk in the background,22
2896,A vehicle engine starting,22
2897,"A vehicle engine revs repeatedly, getting louder as time goes on.",22
2898,Rapid beeping man speaking followed by engine starting,22
2899,A heavy engine is running,22
2900,There are fireworks being recorded.,23
2901,Background sounds of fireworks.,23
2902,Fireworks are exploding in a celebration.,23
2903,Firework celebration footage can now be accented.,23
2904,Fireworks going off,23
2905,An explosion and cascade of fireworks are heard.,23
2906,Fireworks are being heard from a distance.,23
2907,Multiple fireworks are being set off.,23
2908,Fireworks are being celebrated.,23
2909,Fireworks and celebration sounds are being recorded.,23
2910,Fireworks and rain sounds.,23
2911,Fireworks and cars are heard.,23
2912,A collection of fireworks is being heard.,23
2913,Fireworks are heard with popping and rifle-like sounds.,23
2914,People are celebrating with fireworks.,23
2915,Raining and fireworks.,23
2916,Crackly fireworks are being recorded.,23
2917,People are protesting and fireworks are exploding.,23
2918,A firework is shot.,23
2919,Fireworks are exploding in a park.,23
2920,Fireworks are being heard with a slapback echo reflection.,23
2921,Firework explosion and dust falling.,23
2922,Far away fireworks are heard.,23
2923,Fireworks from a bathroom.,23
2924,Sounds like a storm or fireworks are combined.,23
2925,People are screaming and fireworks are exploding.,23
2926,A firework is exploding in a small town.,23
2927,Fireworks and blowholes are harmonized.,23
2928,Far away fireworks are exploding.,23
2929,Night ambiance with distant fireworks and explosions,23
2930,Multiple firework explosions.,23
2931,There is an explosion of fireworks.,23
2932,A single firework is exploding.,23
2933,Fireworks are being heard at a sporting event with bats passing by.,23
2934,People are celebrating with fireworks and cheering.,23
2935,Explosion sound effect based on edited fireworks recording.,23
2936,A firework is being used in a ceremony.,23
2937,Distant fireworks are being heard and recorded.,23
2938,Fireworks are exploding with light rain and people.,23
2939,Fireworks are being closed.,23
2940,Fireworks and a friendly greeting are being heard.,23
2941,Fireworks are escalating in density.,23
2942,A set of fireworks is lit and then explodes.,23
2943,Background of fireworks is snagged and compressed.,23
2944,Small fireworks are going off.,23
2945,Raw audio of a fireworks display is heard with crackling fireworks.,23
2946,A firework is being heard.,23
2947,Fireworks are ending with a loud one.,23
2948,Fireworks are exploding with an echo reflection.,23
2949,Little firework recorded outdoor.,23
2950,sound of many people chanting until the ignition of a fireworks display.,23
2951,Fireworks are exploding in a loop.,23
2952,Fireworks are being set off in an urban residential neighborhood.,23
2953,Fireworks are exploding at a wedding feast.,23
2954,Fireworks are exploding in a small valley over a lake.,23
2955,An exploding firework is in the distance.,23
2956,"Midnight celebration with fireworks, explosions, and fire-crackers is happening.",23
2957,Fireworks are going off in the distance.,23
2958,Fireworks are whooshing through the air.,23
2959,Fireworks being set off in the distance at night.,23
2960,Firework cracks are happening in the distance in an open field.,23
2961,Fireworks are firing.,23
2962,A firework explosion is going off.,23
2963,Fireworks are being launched close to a room.,23
2964,Fireworks go off continuously as kids talk and shout in the background.,23
2965,Someone is recording a firework event.,23
2966,Fireworks are being set off in a valley.,23
2967,Fireworks are going off and getting progressively louder and more frequent.,23
2968,Fireworks are being shot off.,23
2969,Firework is exploding.,23
2970,Fireworks are exploding with screams in the distance.,23
2971,Fireworks are heard from a semi-close perspective.,23
2972,People are hearing distant fireworks and general ambience.,23
2973,Fireworks are being set off in a neighborhood.,23
2974,Multiple pops of fireworks in the distance.,23
2975,Fireworks and noise from a concert.,23
2976,Fireworks are climaxing.,23
2977,Fireworks are being used.,23
2978,Fireworks finale followed by distant applause.,23
2979,Fireworks are being recorded overhead.,23
2980,Fireworks and street noise are echoing from a city with a passing motorcycle.,23
2981,Fireworks sound like war.,23
2982,Fireworks and people are heard on the street.,23
2983,A firework rocket was ignited close by.,23
2984,Firework candle is going off.,23
2985,There are fireworks.,23
2986,"Fireworks are exploding, popping, and whistling. Quad cycles are being ridden in the distance.",23
2987,The fireworks are lighting the dark night sky.,23
2988,Midnight fireworks are being set off.,23
2989,Fireworks popping in the air and hitting the ground .,23
2990,Fireworks are exploding in a park with faint voices and city noise.,23
2991,Fireworks are being burned.,23
2992,"Fireworks are heard, processed using granular synthesis and complex filters with a bit of reverb.",23
2993,Fireworks are being set off in the woods.,23
2994,A group of people chanting and then setting off fireworks.,23
2995,People are moving to see fireworks.,23
2996,Fireworks and guns are heard.,23
2997,A firework explosion is being recorded.,23
2998,A firework is being set off in the distance with a long tail and short initial sound.,23
2999,A realistic gun shot sound was made by recording a huge firework explosion and speeding it up.,23
3000,A firework display is happening.,23
3001,Fireworks are bursting over a lake.,23
3002,Distant fireworks and partiers' voices are recorded.,23
3003,Fireworks are being let off in an open space.,23
3004,A machinegun sound is being created from layering a synthesized shot with recorded fireworks.,23
3005,Electronic fireworks are being created.,23
3006,Fireworks are being recorded from a back garden.,23
3007,Triple firework explosion is recorded.,23
3008,Fireworks are being heard near and far.,23
3009,Explosions of fireworks are heard.,23
3010,A single shot mortar fireworks is being recorded.,23
3011,A table is slammed and a fireworks explosion is recorded.,23
3012,A fireworks-like sound is being created with a sampler.,23
3013,People are shooting off fireworks.,23
3014,Fireworks are audible.,23
3015,Fireworks and screaming are heard.,23
3016,A large-calibre firework display is being heard.,23
3017,Multiple fireworks are popping in the distance.,23
3018,A firework is being set off.,23
3019,A spinning firework is lighting and setting off.,23
3020,A small whistling rocket firework is set off.,23
3021,"after chanting for ten seconds, a group of revelers set off their fireworks.",23
3022,Fireworks are whistling in the sky.,23
3023,A firework explosion is happening with some shouting.,23
3024,Fireworks are being heard and children are excited.,23
3025,Fireworks are popping in the distance.,23
3026,A woman is watching fireworks go off in her neighborhood,23
3027,Fireworks are being recorded amidst buildings.,23
3028,Footsteps are being heard walking at a slow pace.,24
3029,Boys are entering school. The sound of footsteps and indistinct speech can be heard.,24
3030,"People and cars are passing by, with music and footsteps in the background.",24
3031,Footsteps are heard in a stone chamber.,24
3032,"Footsteps of a man and woman are heard on a country road, with an approach and stop.",24
3033,Footsteps are walking on a dock and then up a metal grating.,24
3034,Footsteps on an inflatable pool mattress.,24
3035,Footsteps on a pebble-paved footpath.,24
3036,Footsteps are being heard in a metro.,24
3037,Footsteps recorded indoors to recreate someone walking.,24
3038,Heavy footsteps are being taken on soft ground and through mud.,24
3039,A man talking followed by goats baaing as footsteps on leaves rustle,24
3040,Footsteps are being made on a gravel road.,24
3041,Footsteps are walking out of home and off a bike.,24
3042,Footsteps are walking in crunchy dry grass.,24
3043,Sawing followed by light footsteps then a dull squeak,24
3044,Footsteps are on snow.,24
3045,Footsteps are heard on sand.,24
3046,"Loud indoor humming with erratic printing noises, some happy music, light conversation in the beginning, ending with footsteps.",24
3047,Footsteps in snow are being recorded.,24
3048,Footsteps of a man and woman are walking and departing.,24
3049,Footsteps on a dusty road.,24
3050,"Slow traffic on a dirt road intersection with tire detail, people footsteps, and vehicles.",24
3051,A woman is running and making footsteps on wood with approach and stop.,24
3052,Footsteps are being recorded while bushwalking.,24
3053,"Footsteps in wet snow are approaching, walking, and running.",24
3054,Footsteps are being heard in snow.,24
3055,Footsteps are recorded on a backyard pathway with leaves.,24
3056,Footsteps are shuffling on mud.,24
3057,"A man speaks, a door opens, and then footsteps are walking away",24
3058,Boxes are being put away while footsteps are being stomped.,24
3059,Footsteps are walking or running on a hard surface.,24
3060,Footsteps are heard walking.,24
3061,Footsteps are heard in snowshoes on packed snow.,24
3062,"Street noise and ambience with voices, footsteps, and a mother and child is heard.",24
3063,"As people walk with footsteps, a woman starts speaking, and a man speaks faintly and then several people speak simultaneously.",24
3064,Footsteps are walking through leaves.,24
3065,Footstep sounds are being mimicked by drumming fingers on a box.,24
3066,A woman's dress flats are making footsteps on a leafy forest floor.,24
3067,Footsteps on wet ground are heard.,24
3068,"A door is opened, footsteps go on for some time on different materials.",24
3069,Footsteps and voices are passing. A trolley is passing.,24
3070,Footsteps are heard on a forest trail.,24
3071,Footsteps are on wooden floor.,24
3072,Footsteps are being heard on metal.,24
3073,Footsteps on the ground.,24
3074,"Footsteps, talking, and thuds.",24
3075,The footsteps are crunching through foliage but are not getting closer or further.,24
3076,Footsteps and occasional doors are heard in a large hallway.,24
3077,A sound of footsteps being made from the truck and some wood cutting by someone.,24
3078,Sound of footsteps on leaves is playing.,24
3079,Slow crunchy footsteps on gravel.,24
3080,Footsteps on a squeaky bridge are recorded.,24
3081,Indoor footsteps are being made.,24
3082,"People are talking, footsteps are being heard, and background noise is being appreciated at the entrance of a library.",24
3083,"Scraping, tearing, and footsteps above as roof is removed.",24
3084,Somebody walking around the interior of a building or room making slight noises and footsteps.,24
3085,Footsteps of a man walking on a country road with starts and stops can be heard.,24
3086,Footsteps are heard in a foyer.,24
3087,"Footsteps, a door closing, a water cooler, and a restroom are being heard.",24
3088,"A rustling is heard, followed by footsteps",24
3089,Footsteps are being heard on a bridge.,24
3090,Footsteps in stairs and gravel.,24
3091,Footsteps are heard in the closet where someone is recording their voiceover.,24
3092,People are walking in a busy subway tunnel and making footsteps and voices.,24
3093,Footsteps are being followed.,24
3094,Footsteps passing through a house and doors shutting.,24
3095,"Hospital corridor sounds with distant chatter, footsteps, doors, and trolleys.",24
3096,Footsteps in mountains.,24
3097,Footsteps are simulated.,24
3098,"Someone is walking and listening to a sparrow, footsteps are audible sometimes, and traffic noise is present.",24
3099,Footsteps are being recorded in snow.,24
3100,"People are talking on the phone, footsteps are heard and background music is playing at a hotel reception.",24
3101,Footsteps are being recorded on a steel floor.,24
3102,Children talk nearby and yell loudly as footsteps patter,24
3103,Footsteps are breaking frozen puddles.,24
3104,Electronic sounds pass by and footsteps of a giant can be heard.,24
3105,A wooden footpath gate is opening and closing and footsteps are going away.,24
3106,Footsteps in the grass with cars in background.,24
3107,Footsteps in fresh snow with factory hum.,24
3108,Cars are driving by and footsteps can be heard.,24
3109,Slow footsteps are being heard.,24
3110,"Horse footsteps, hooves, snorts, and rustles.",24
3111,"The wet, gritty surface was stamped by heavy marching footsteps.",24
3112,Footsteps in packed crusty snow.,24
3113,Someone is starting and stopping footsteps.,24
3114,The sound of footsteps or objects being dropped.,24
3115,Footsteps with heels and reverb are heard.,24
3116,"People talk while papers are shuffled and beeps are emitted, followed by some footsteps.",24
3117,Footsteps are being taken on stone.,24
3118,There is fairly heavy traffic on a main road with some footsteps.,24
3119,Many people talking as footsteps go by on a gravel pathway,24
3120,Footsteps are being heard in snowshoes.,24
3121,"A woman is making slow footsteps down wooden stairs, with start and stop.",24
3122,Footsteps going up a ladder.,24
3123,Footsteps on a wooden floor are being recorded.,24
3124,"Cars, buses, people, and footsteps are heard on an inner city street with moderate traffic.",24
3125,There is a busy and echoey atmosphere with speech and footsteps in a mosque.,24
3126,Horsedrawn vehicles are passing by. Some are quiet without footsteps or speech.,24
3127,Footsteps shuffling on dirt and metal scrapping against a hard surface followed by a gun cocking then rapid gunshots firing alongside paper popping,24
3128,Footsteps are heard.,24
3129,Footsteps are being heard in a station.,24
3130,Footsteps and cracking sounds are heard.,24
3131,"Footsteps, low talking, and books being grabbed can be heard in a library.",24
3132,Footsteps in heavy rubber boots in forest with deep loose snow.,24
3133,"A door is being opened and shut, footsteps with high heels are walking and a woman is humming.",24
3134,Trams and footsteps are heard.,24
3135,Footsteps in mud.,24
3136,Someone is making kid footsteps on a wood floor.,24
3137,Rhythmic footsteps over a wood floor are heard.,24
3138,"Footsteps of several people walking,  some are stomping and people speak quietly",24
3139,Footsteps and indistinct speech are heard in an echoey central post office.,24
3140,Someone is walking and popping a jellyfish with their footstep.,24
3141,Footsteps on the floor are loud and determined.,24
3142,Footsteps are being taken in crunchy fall leaves.,24
3143,Footsteps are walking in the snow.,24
3144,"Footsteps, walking, shoes, and keys are being recorded.",24
3145,A woman is gasping in surprise with footsteps in the background.,24
3146,Footsteps are heard on floors in a house.,24
3147,Footsteps are being made in the snow.,24
3148,"Footsteps, door sounds, and voices are heard.",24
3149,Footsteps are heard on hard ground.,24
3150,A woman is slowly making footsteps up metal stairs with a start and stop.,24
3151,"A large whoosh followed by footsteps, grunting, and explosions",24
3152,Conversation with footsteps and traffic noise.,24
3153,"A child streetseller is selling goods with voices, footsteps, and distant music.",24
3154,Water flowing with a man speaking briefly and footsteps,24
3155,Footsteps on leaves while bees are constantly buzzing in the background,24
3156,A frog croaks several times in a row,25
3157,A frog is jumping into the water.,25
3158,A frog recording is being processed.,25
3159,Frog calls are heard next to a lake.,25
3160,Frogs are in the garden.,25
3161,Monster frogs are croaking slow.,25
3162,Frogs are making a chorus.,25
3163,Frog croaking and water running,25
3164,Frogs are croaking and traffic is heard in the distance.,25
3165,"Many frogs are croaking loudly, splashing in water",25
3166,"A frog croaks, followed by another frog croaking as well",25
3167,Tiny frogs in a paddy field.,25
3168,Frogs are echoing near a stream.,25
3169,People speak in the distance followed by chirping of a frog,25
3170,A single frog is chirping or croaking.,25
3171,Frogs are croaking near a lagoon.,25
3172,A fly buzzing and frog croaking,25
3173,A frog croaks and others squeak in the background.,25
3174,Frogs are heard on a river bank.,25
3175,A synthetic gray tree frog call is distorted.,25
3176,Frogs are singing in a pond in the rain.,25
3177,Numerous number of frogs croaking,25
3178,"A man speaking, followed by the calling of a frog",25
3179,Frogs croaking and people speaking,25
3180,"Two men are speaking, and a frog croaks",25
3181,Southern frogs are shouting in a pool.,25
3182,Bullfrogs are singing together in a carpark.,25
3183,Frogs are making a strange sound.,25
3184,Animals and frogs are making noise.,25
3185,Synthetic frog call with pulse lengthened.,25
3186,A daughter and parent listening to a frog.,25
3187,Wood frogs are making noise in a wetland.,25
3188,Chirping of different frogs with water flowing in the distance,25
3189,Water splashes as rain falls then frogs croak,25
3190,A fountain and bullfrogs are making noise.,25
3191,Frogs are croaking in a marsh. A skylark is singing in the background.,25
3192,Several frogs croaking,25
3193,Light rain and frogs are croaking.,25
3194,A frog pond is making noises.,25
3195,Frogs are making noise in a wetland area.,25
3196,A frog croaks multiple times nearby,25
3197,Frogs are croaking and water is splashed,25
3198,Different emotions of a frog are being played.,25
3199,A toad is croaking rhythmically. Other frogs are croaking in the surrounding area.,25
3200,Night ambiance with frogs croaking and a series of plastic shuttering in the background,25
3201,Frogs are making sounds. Water is running.,25
3202,A tree-frog is making a squeaky call in a forest.,25
3203,Frogs singing for food and sex.,25
3204,Multiple frogs are croaking,25
3205,"Garden warbler, great tit, marsh frog, and more are being recorded in a rural area.",25
3206,Frogs are singing in a swamp or wet ditch.,25
3207,Water and frogs are heard in a mars landscape.,25
3208,A sound is being used for a guttural frog.,25
3209,Frogs are croaking in the evening at the lake.,25
3210,Woman describing a cooperative survey about Wisconsin frogs and toads,25
3211,Frogs croaking over piano music,25
3212,Many frogs are croaking.,25
3213,Deep croaks are made by an unidentified species of frog.,25
3214,A frog is being stroked.,25
3215,Toads and frogs are singing.,25
3216,Frogs are making vocal noises.,25
3217,Toads and frogs are singing near a pound.,25
3218,Water running and a frog croaking,25
3219,Frogs are making sounds at twilight.,25
3220,Frogs are peeping and a buoy is gonging.,25
3221,Water runs and a frog gurgles then a man starts singing,25
3222,There is a frog call.,25
3223,Frog is making pulses.,25
3224,Imitation of a frog sound.,25
3225,Children speak while a frog croaks,25
3226,Chirping of a frog followed by water flowing and musical notes,25
3227,Frogs are in a creek.,25
3228,"A large volume of water splashes in the background, while a frog croaks seven times in the foreground",25
3229,Pool frog is making sounds.,25
3230,Frog calls and other sounds from a coastal marsh.,25
3231,Frogs are making loud sounds.,25
3232,A concert of tree frogs is recorded.,25
3233,Frog is spaced out.,25
3234,Frogs are looking for a mate.,25
3235,Frogs are making nighttime sounds.,25
3236,Coqui frogs are heard in the rainforest with a waterfall in the background.,25
3237,Frogs are croaking with nearby hums.,25
3238,Frogs croaking in a lake.,25
3239,Frogs in a lagoon.,25
3240,Frogs making strange croaking sounds,25
3241,Croaking frogs are in the river.,25
3242,A lot of frogs are croaking and singing loudly.,25
3243,Symphony of frogs in a river bed.,25
3244,"Calls from frogs and cicadas, and the distant roar of water are heard in a rainforest.",25
3245,A frog is making a marsh breeding call.,25
3246,A frog croaks as soft tinkles sound in the distance,25
3247,Water frogs are heard.,25
3248,Frogs and peepers are loud and persistent.,25
3249,Frogs are making a show.,25
3250,A frog is making a loud noise.,25
3251,"Grasshoppers, flys, and possibly frogs are chirping in a swamp.",25
3252,"Whiskered terns, great reed warblers, cuckoos, and marsh frogs are making sounds in a reed-bed.",25
3253,Frogs are calling in the forest.,25
3254,A wooden frog guiro is being held and recorded.,25
3255,Cockatoos and frogs are being heard.,25
3256,A frog croaks nearby,25
3257,Frogs are talking to each other.,25
3258,Frogs croaking and chirping,25
3259,A wood frog sample is transformed in a remix.,25
3260,Frogs are making a marsh breeding call.,25
3261,Frogs are croaking and chittering. Terns are making background calls.,25
3262,Electronic music is played very low then a gun fires and a frog croaks,25
3263,A frog is making calls in a tree.,25
3264,Frogs croaking loudly,25
3265,Frogs are singing with a campfire crackling.,25
3266,Bullfrogs are croaking.,25
3267,A swarm of frogs croaking,25
3268,Tree frogs are making sounds.,25
3269,Frogs are heard in a ditch.,25
3270,Frogs are singing in a pond.,25
3271,The rain and gray tree frog mating calls are heard.,25
3272,A woman whispers while a frog croaks,25
3273,Frogs are in a mud puddle.,25
3274,Frogs and katydids are making loud sounds at a lake.,25
3275,A frog croaks and a whoosh goes off,25
3276,Frogs are croaking in a meadow.,25
3277,Frogs under a pier are recorded with people talking in the background.,25
3278,A person talks as a frog rabbits loudly nearby,25
3279,Frogman image is converted to sound.,25
3280,"A fly buzzing followed by a gulping sound is repeated, after which a frog croaks",25
3281,Springtime frogs are singing together.,25
3282,Frogs are making sounds after a big rain.,25
3283,Frogs chirping in the background while a loud frog rabbits in the foreground,25
3284,A plastic ball is smashing through glass.,26
3285,Glass objects are being smashed.,26
3286,A glass bottle is breaking on the floor.,26
3287,Breaking glass echoes as people are yelling in the street.,26
3288,Glass breaking and shattering,26
3289,Someone smashing a glass pane.,26
3290,Glass bottle is smashing with liquid layering sounds.,26
3291,A glass with a weighted bottom is being dropped and breaking on impact.,26
3292,Glass bottles are breaking when thrown in a container.,26
3293,"Glass plates and bottles are rolling, wobbling, and breaking.",26
3294,Concrete and glass are breaking inside a steel dumpster.,26
3295,Glass breaks then gets pushed to the side repeatedly.,26
3296,Someone is breaking glass shards.,26
3297,A glass is being dropped and breaking.,26
3298,Bottles are breaking and glass is falling.,26
3299,A glass table is being smashed.,26
3300,Loud smashes of metal and glass.,26
3301,Glass is crashing and breaking.,26
3302,A glass breaking on the floor.,26
3303,Loud cars racing with a crashing sound like glass breaking and woman making noise,26
3304,A glass bottle breaking on stone is heard.,26
3305,A wine glass is breaking as it hits the floor.,26
3306,"Glass is falling to the floor, some of it breaking and making sounds.",26
